DATE,TIME,NB_ JUNCTIONS,NB_speed,NB_traffic_conditions,SB_JUNCTIONS,SB_speed,SB_traffic_conditions,DAYS
04/03/2022,9,J39- J40,61,None,J40 - J39,63,Roadworks,Friday
04/03/2022,9,J38 - J39,62,None,J39 - J38,62,Roadworks,Friday
04/03/2022,9,J37 - J38,58,None,J38 - J37,50,None,Friday
04/03/2022,9,J36 - J37,62,None,J37 - J36,50,None,Friday
04/03/2022,9,J35A - J36,63,None,J36 - J35A,50,Roadworks,Friday
04/03/2022,9,J35 - J35A,66,None,J35A - J35,42,Roadworks,Friday
04/03/2022,9,J34 - J35,69,None,J35 - J34,49,None,Friday
04/03/2022,9,J33 - J34,57,None,J34 - J33,57,None,Friday
04/03/2022,9,J32 - J33,24,None,J33 - J32,57,None,Friday
04/03/2022,9,J31 - J32,36,None,J32 - J31,57,None,Friday
04/03/2022,9,J30 - J31,65,None,J31 - J30,63,None,Friday
04/03/2022,9,J29A - J30,69,None,J30 - J29A,68,Roadworks,Friday
04/03/2022,9,J29 - J29A,68,None,J29A - J29,67,Roadworks,Friday
04/03/2022,9,J28 - J29,63,None,J29 - J28,62,Roadworks,Friday
04/03/2022,9,J27 - J28,67,None,J28 - J27,62,None,Friday
04/03/2022,9,J26 - J27,60,None,J27 - J26,58,None,Friday
04/03/2022,9,J25 - J26,70,None,J26 - J25,62,None,Friday
04/03/2022,9,J24A -J25,70,None,J25 - J24A,58,None,Friday
04/03/2022,9,J24 - J24A,66,None,J24A - J24,65,None,Friday
04/03/2022,9,J23A - J24,68,None,J24 - J23A,63,None,Friday
04/03/2022,9,J23 - J23A,68,None,J23A - J23,62,None,Friday
04/03/2022,9,J22 - J23,65,None,J23 - J22,65,None,Friday
04/03/2022,9,J21A - J22,65,None,J22 - J21A,68,None,Friday
04/03/2022,9,J21- J21A,65,None,J21A - J21,68,None,Friday
04/03/2022,9,J20 - J21,66,None,J21 - J20,66,None,Friday
04/03/2022,9,J19 - J20,68,None,J20 - J19,68,None,Friday
04/03/2022,9,J18 - J19,68,None,J19 - J18,66,None,Friday
04/03/2022,9,J17 - J18,67,None,J18 - J17,64,None,Friday
04/03/2022,9,J16 - J17,68,None,J17 - J16,67,None,Friday
04/03/2022,9,J15A - J16,65,None,J16 - J15A,64,None,Friday
04/03/2022,9,J15 - J15A,63,None,J15A - J15,67,Roadworks,Friday
04/03/2022,9,J14 - J15,61,Roadworks,J15 - J14,60,Roadworks,Friday
04/03/2022,9,J13 - J14,64,Incident,J14 - J13,69,None,Friday
04/03/2022,9,J12 - J13,65,Roadworks,J13 - J12,67,None,Friday
04/03/2022,9,J11A -  J12,67,None,J12 - J11A,70,Roadworks,Friday
04/03/2022,9,J11 - J11A,67,None,J11A - J11,68,Roadworks,Friday
04/03/2022,9,J10 - J11,68,None,J11 - J10,66,None,Friday
04/03/2022,9,J9 - J10,65,None,J10 - J9,67,None,Friday
04/03/2022,9,J8 -J9,67,None,J9 - J8,62,None,Friday
04/03/2022,9,J7 - J8,67,None,J8 - J7,61,None,Friday
04/03/2022,9,J6A -  J7,53,None,J7 - J6A,66,None,Friday
04/03/2022,9,J6 - J6A,70,None,J6A - J6,67,Roadworks,Friday
04/03/2022,9,J5 - J6,70,None,J6 - J5,67,Roadworks,Friday
04/03/2022,9,J4 - J5,66,Roadworks,J5 - J4,70,Roadworks,Friday
04/03/2022,9,J2 - J4,70,None,J4 - J2,70,None,Friday
04/03/2022,9,J1 - J2,69,None,J2 - J1,67,None,Friday
04/03/2022,15,J47- J48,70,None,J48 - J47,63,None,Friday
04/03/2022,15,J46 - J47,66,None,J47 - J46,63,None,Friday
04/03/2022,15,J45 -J46,63,None,J46 - J45,69,None,Friday
04/03/2022,15,J43|44 - J45,66,None,J45 - J43|44,67,None,Friday
04/03/2022,15,J42 - J43|44,64,None,J43|44 - J42,67,None,Friday
04/03/2022,15,J41 - J42,65,None,J42 - J41,58,None,Friday
04/03/2022,15,J40 - J41,66,None,J41 - J40,42,None,Friday
04/03/2022,15,J39- J40,66,None,J40 - J39,59,None,Friday
04/03/2022,15,J38 - J39,70,None,J39 - J38,64,None,Friday
04/03/2022,15,J37 - J38,70,None,J38 - J37,66,None,Friday
04/03/2022,15,J36 - J37,66,None,J37 - J36,59,None,Friday
04/03/2022,15,J35A - J36,63,None,J36 - J35A,62,None,Friday
04/03/2022,15,J35 - J35A,67,None,J35A - J35,58,None,Friday
04/03/2022,15,J34 - J35,64,None,J35 - J34,61,None,Friday
04/03/2022,15,J33 - J34,62,None,J34 - J33,61,None,Friday
04/03/2022,15,J32 - J33,52,None,J33 - J32,63,None,Friday
04/03/2022,15,J31 - J32,63,Roadworks,J32 - J31,67,None,Friday
04/03/2022,15,J30 - J31,67,None,J31 - J30,68,None,Friday
04/03/2022,15,J29A - J30,70,None,J30 - J29A,67,Roadworks,Friday
04/03/2022,15,J29 - J29A,70,None,J29A - J29,67,Roadworks,Friday
04/03/2022,15,J28 - J29,70,None,J29 - J28,65,None,Friday
04/03/2022,15,J27 - J28,67,None,J28 - J27,66,None,Friday
04/03/2022,15,J26 - J27,67,None,J27 - J26,64,None,Friday
04/03/2022,15,J25 - J26,64,None,J26 - J25,65,None,Friday
04/03/2022,15,J24A -J25,69,None,J25 - J24A,61,None,Friday
04/03/2022,15,J24 - J24A,66,None,J24A - J24,60,None,Friday
04/03/2022,15,J23A - J24,67,None,J24 - J23A,67,None,Friday
04/03/2022,15,J23 - J23A,68,None,J23A - J23,66,None,Friday
04/03/2022,15,J22 - J23,67,None,J23 - J22,67,None,Friday
04/03/2022,15,J21A - J22,57,None,J22 - J21A,68,None,Friday
04/03/2022,15,J21- J21A,62,None,J21A - J21,70,Roadworks,Friday
04/03/2022,15,J20 - J21,65,None,J21 - J20,66,Roadworks,Friday
04/03/2022,15,J19 - J20,63,None,J20 - J19,64,None,Friday
04/03/2022,15,J18 - J19,61,Roadworks,J19 - J18,63,None,Friday
04/03/2022,15,J17 - J18,63,None,J18 - J17,64,Roadworks,Friday
04/03/2022,15,J16 - J17,63,None,J17 - J16,62,Roadworks,Friday
04/03/2022,15,J15A - J16,56,Congestion,J16 - J15A,54,Roadworks,Friday
04/03/2022,15,J15 - J15A,55,Roadworks,J15A - J15,55,Roadworks,Friday
04/03/2022,15,J14 - J15,59,Roadworks,J15 - J14,58,None,Friday
04/03/2022,15,J13 - J14,64,Roadworks,J14 - J13,64,Roadworks,Friday
04/03/2022,15,J12 - J13,59,Roadworks,J13 - J12,61,Roadworks,Friday
04/03/2022,15,J11A -  J12,60,None,J12 - J11A,57,None,Friday
04/03/2022,15,J11 - J11A,62,None,J11A - J11,62,Roadworks,Friday
04/03/2022,15,J10 - J11,59,None,J11 - J10,56,Roadworks,Friday
04/03/2022,15,J9 - J10,66,Roadworks,J10 - J9,60,None,Friday
04/03/2022,15,J8 -J9,65,None,J9 - J8,62,Roadworks,Friday
04/03/2022,15,J7 - J8,57,None,J8 - J7,58,Roadworks,Friday
04/03/2022,15,J6A -  J7,67,None,J7 - J6A,70,Roadworks,Friday
04/03/2022,15,J6 - J6A,61,None,J6A - J6,58,None,Friday
04/03/2022,15,J5 - J6,67,Roadworks,J6 - J5,66,None,Friday
04/03/2022,15,J4 - J5,68,Roadworks,J5 - J4,68,None,Friday
04/03/2022,15,J2 - J4,68,Roadworks,J4 - J2,70,None,Friday
04/03/2022,15,J1 - J2,70,Roadworks,J2 - J1,56,None,Friday
04/03/2022,18,J47- J48,65,None,J48 - J47,55,None,Friday
04/03/2022,18,J46 - J47,66,None,J47 - J46,70,None,Friday
04/03/2022,18,J45 -J46,68,None,J46 - J45,65,None,Friday
04/03/2022,18,J43|44 - J45,69,None,J45 - J43|44,69,None,Friday
04/03/2022,18,J42 - J43|44,70,None,J43|44 - J42,70,None,Friday
04/03/2022,18,J41 - J42,65,None,J42 - J41,62,None,Friday
04/03/2022,18,J40 - J41,56,None,J41 - J40,53,None,Friday
04/03/2022,18,J39- J40,62,None,J40 - J39,62,None,Friday
04/03/2022,18,J38 - J39,63,Roadworks,J39 - J38,62,None,Friday
04/03/2022,18,J37 - J38,60,Roadworks,J38 - J37,59,None,Friday
04/03/2022,18,J36 - J37,56,Roadworks,J37 - J36,63,None,Friday
04/03/2022,18,J35A - J36,56,None,J36 - J35A,62,None,Friday
04/03/2022,18,J35 - J35A,40,None,J35A - J35,64,None,Friday
04/03/2022,18,J34 - J35,66,None,J35 - J34,65,Roadworks,Friday
04/03/2022,18,J33 - J34,58,None,J34 - J33,56,Roadworks,Friday
04/03/2022,18,J32 - J33,56,None,J33 - J32,56,None,Friday
04/03/2022,18,J31 - J32,56,None,J32 - J31,55,None,Friday
04/03/2022,18,J30 - J31,66,None,J31 - J30,61,None,Friday
04/03/2022,18,J29A - J30,65,None,J30 - J29A,63,None,Friday
04/03/2022,18,J29 - J29A,64,None,J29A - J29,66,None,Friday
04/03/2022,18,J28 - J29,67,None,J29 - J28,60,None,Friday
04/03/2022,18,J27 - J28,67,None,J28 - J27,64,None,Friday
04/03/2022,18,J26 - J27,61,None,J27 - J26,61,None,Friday
04/03/2022,18,J25 - J26,69,None,J26 - J25,66,None,Friday
04/03/2022,18,J24A -J25,70,None,J25 - J24A,67,None,Friday
04/03/2022,18,J24 - J24A,68,None,J24A - J24,67,Roadworks,Friday
04/03/2022,18,J23A - J24,68,None,J24 - J23A,65,None,Friday
04/03/2022,18,J23 - J23A,70,None,J23A - J23,66,Roadworks,Friday
04/03/2022,18,J22 - J23,68,None,J23 - J22,66,Roadworks,Friday
04/03/2022,18,J21A - J22,66,None,J22 - J21A,67,None,Friday
04/03/2022,18,J21- J21A,65,None,J21A - J21,67,None,Friday
04/03/2022,18,J20 - J21,58,None,J21 - J20,66,None,Friday
04/03/2022,18,J19 - J20,61,None,J20 - J19,65,None,Friday
04/03/2022,18,J18 - J19,70,Roadworks,J19 - J18,64,None,Friday
04/03/2022,18,J17 - J18,66,None,J18 - J17,65,None,Friday
04/03/2022,18,J16 - J17,65,None,J17 - J16,65,Roadworks,Friday
04/03/2022,18,J15A - J16,64,None,J16 - J15A,68,Roadworks,Friday
04/03/2022,18,J15 - J15A,62,Roadworks,J15A - J15,62,None,Friday
04/03/2022,18,J14 - J15,57,None,J15 - J14,57,None,Friday
04/03/2022,18,J13 - J14,51,None,J14 - J13,61,None,Friday
04/03/2022,18,J12 - J13,59,Roadworks,J13 - J12,67,None,Friday
04/03/2022,18,J11A -  J12,67,Roadworks,J12 - J11A,63,None,Friday
04/03/2022,18,J11 - J11A,70,Roadworks,J11A - J11,67,None,Friday
04/03/2022,18,J10 - J11,70,None,J11 - J10,68,None,Friday
04/03/2022,18,J9 - J10,70,None,J10 - J9,70,None,Friday
04/03/2022,18,J8 -J9,66,None,J9 - J8,67,None,Friday
04/03/2022,18,J7 - J8,65,Roadworks,J8 - J7,67,None,Friday
04/03/2022,18,J6A -  J7,68,Roadworks,J7 - J6A,64,None,Friday
04/03/2022,18,J6 - J6A,70,Roadworks,J6A - J6,66,None,Friday
04/03/2022,18,J5 - J6,70,None,J6 - J5,68,None,Friday
04/03/2022,18,J4 - J5,70,None,J5 - J4,70,None,Friday
04/03/2022,18,J2 - J4,70,None,J4 - J2,70,None,Friday
04/03/2022,18,J1 - J2,70,None,J2 - J1,70,None,Friday
04/03/2022,21,J47- J48,70,None,J48 - J47,68,None,Friday
04/03/2022,21,J46 - J47,70,None,J47 - J46,67,None,Friday
04/03/2022,21,J45 -J46,69,None,J46 - J45,68,None,Friday
04/03/2022,21,J43|44 - J45,70,None,J45 - J43|44,70,None,Friday
04/03/2022,21,J42 - J43|44,69,None,J43|44 - J42,64,None,Friday
04/03/2022,21,J41 - J42,68,None,J42 - J41,67,None,Friday
04/03/2022,21,J40 - J41,69,None,J41 - J40,67,None,Friday
04/03/2022,21,J39- J40,69,None,J40 - J39,66,None,Friday
04/03/2022,21,J38 - J39,66,None,J39 - J38,67,None,Friday
04/03/2022,21,J37 - J38,67,None,J38 - J37,64,None,Friday
04/03/2022,21,J36 - J37,69,None,J37 - J36,63,None,Friday
04/03/2022,21,J35A - J36,68,None,J36 - J35A,56,None,Friday
04/03/2022,21,J35 - J35A,68,None,J35A - J35,51,None,Friday
04/03/2022,21,J34 - J35,67,None,J35 - J34,57,None,Friday
04/03/2022,21,J33 - J34,64,None,J34 - J33,61,None,Friday
04/03/2022,21,J32 - J33,64,None,J33 - J32,69,None,Friday
04/03/2022,21,J31 - J32,69,None,J32 - J31,69,None,Friday
04/03/2022,21,J30 - J31,69,None,J31 - J30,69,None,Friday
04/03/2022,21,J29A - J30,63,None,J30 - J29A,50,None,Friday
04/03/2022,21,J29 - J29A,63,None,J29A - J29,70,None,Friday
04/03/2022,21,J28 - J29,61,None,J29 - J28,70,None,Friday
04/03/2022,21,J27 - J28,67,None,J28 - J27,68,None,Friday
04/03/2022,21,J26 - J27,68,None,J27 - J26,65,None,Friday
04/03/2022,21,J25 - J26,68,None,J26 - J25,69,None,Friday
04/03/2022,21,J24A -J25,64,None,J25 - J24A,65,None,Friday
04/03/2022,21,J24 - J24A,68,None,J24A - J24,49,None,Friday
04/03/2022,21,J23A - J24,68,None,J24 - J23A,47,None,Friday
04/03/2022,21,J23 - J23A,68,None,J23A - J23,63,None,Friday
04/03/2022,21,J22 - J23,64,None,J23 - J22,70,None,Friday
04/03/2022,21,J21A - J22,69,None,J22 - J21A,63,None,Friday
04/03/2022,21,J21- J21A,68,None,J21A - J21,64,None,Friday
04/03/2022,21,J20 - J21,60,None,J21 - J20,66,None,Friday
04/03/2022,21,J19 - J20,66,None,J20 - J19,69,None,Friday
04/03/2022,21,J18 - J19,63,None,J19 - J18,66,None,Friday
04/03/2022,21,J17 - J18,66,None,J18 - J17,67,None,Friday
04/03/2022,21,J16 - J17,65,None,J17 - J16,63,None,Friday
04/03/2022,21,J15A - J16,60,None,J16 - J15A,55,None,Friday
04/03/2022,21,J15 - J15A,70,None,J15A - J15,53,None,Friday
04/03/2022,21,J14 - J15,58,None,J15 - J14,2,None,Friday
04/03/2022,21,J13 - J14,57,None,J14 - J13,53,None,Friday
04/03/2022,21,J12 - J13,64,None,J13 - J12,63,None,Friday
04/03/2022,21,J11A -  J12,66,None,J12 - J11A,59,None,Friday
04/03/2022,21,J11 - J11A,67,None,J11A - J11,57,None,Friday
04/03/2022,21,J10 - J11,67,None,J11 - J10,65,None,Friday
04/03/2022,21,J9 - J10,57,None,J10 - J9,70,None,Friday
04/03/2022,21,J8 -J9,52,None,J9 - J8,65,None,Friday
04/03/2022,21,J7 - J8,59,None,J8 - J7,53,None,Friday
04/03/2022,21,J6A -  J7,55,None,J7 - J6A,53,None,Friday
04/03/2022,21,J6 - J6A,65,None,J6A - J6,61,None,Friday
04/03/2022,21,J5 - J6,70,None,J6 - J5,70,None,Friday
04/03/2022,21,J4 - J5,70,None,J5 - J4,68,None,Friday
04/03/2022,21,J2 - J4,70,None,J4 - J2,67,None,Friday
04/03/2022,21,J1 - J2,70,None,J2 - J1,57,None,Friday
05/03/2022,0,J47- J48,70,None,J48 - J47,70,None,Saturday
05/03/2022,0,J46 - J47,70,None,J47 - J46,70,None,Saturday
05/03/2022,0,J45 -J46,66,None,J46 - J45,69,None,Saturday
05/03/2022,0,J43|44 - J45,70,None,J45 - J43|44,68,None,Saturday
05/03/2022,0,J42 - J43|44,64,None,J43|44 - J42,63,None,Saturday
05/03/2022,0,J41 - J42,64,None,J42 - J41,70,None,Saturday
05/03/2022,0,J40 - J41,67,None,J41 - J40,69,None,Saturday
05/03/2022,0,J39- J40,57,None,J40 - J39,64,None,Saturday
05/03/2022,0,J38 - J39,70,None,J39 - J38,70,None,Saturday
05/03/2022,0,J37 - J38,70,None,J38 - J37,70,None,Saturday
05/03/2022,0,J36 - J37,65,None,J37 - J36,69,None,Saturday
05/03/2022,0,J35A - J36,69,None,J36 - J35A,70,None,Saturday
05/03/2022,0,J35 - J35A,64,None,J35A - J35,70,None,Saturday
05/03/2022,0,J34 - J35,67,None,J35 - J34,68,None,Saturday
05/03/2022,0,J33 - J34,62,None,J34 - J33,58,None,Saturday
05/03/2022,0,J32 - J33,61,None,J33 - J32,67,None,Saturday
05/03/2022,0,J31 - J32,63,None,J32 - J31,69,None,Saturday
05/03/2022,0,J30 - J31,58,None,J31 - J30,70,None,Saturday
05/03/2022,0,J29A - J30,66,None,J30 - J29A,69,None,Saturday
05/03/2022,0,J29 - J29A,61,None,J29A - J29,68,None,Saturday
05/03/2022,0,J28 - J29,65,None,J29 - J28,68,None,Saturday
05/03/2022,0,J27 - J28,70,None,J28 - J27,69,None,Saturday
05/03/2022,0,J26 - J27,70,None,J27 - J26,70,None,Saturday
05/03/2022,0,J25 - J26,66,None,J26 - J25,70,None,Saturday
05/03/2022,0,J24A -J25,61,None,J25 - J24A,70,None,Saturday
05/03/2022,0,J24 - J24A,58,None,J24A - J24,67,None,Saturday
05/03/2022,0,J23A - J24,65,None,J24 - J23A,70,None,Saturday
05/03/2022,0,J23 - J23A,65,None,J23A - J23,63,None,Saturday
05/03/2022,0,J22 - J23,65,None,J23 - J22,67,None,Saturday
05/03/2022,0,J21A - J22,70,None,J22 - J21A,66,None,Saturday
05/03/2022,0,J21- J21A,66,None,J21A - J21,69,None,Saturday
05/03/2022,0,J20 - J21,69,None,J21 - J20,65,None,Saturday
05/03/2022,0,J19 - J20,68,None,J20 - J19,69,None,Saturday
05/03/2022,0,J18 - J19,68,None,J19 - J18,68,None,Saturday
05/03/2022,0,J17 - J18,69,None,J18 - J17,64,None,Saturday
05/03/2022,0,J16 - J17,67,None,J17 - J16,66,None,Saturday
05/03/2022,0,J15A - J16,57,None,J16 - J15A,53,None,Saturday
05/03/2022,0,J15 - J15A,57,None,J15A - J15,50,None,Saturday
05/03/2022,0,J14 - J15,58,None,J15 - J14,2,None,Saturday
05/03/2022,0,J13 - J14,61,None,J14 - J13,50,None,Saturday
05/03/2022,0,J12 - J13,67,None,J13 - J12,63,None,Saturday
05/03/2022,0,J11A -  J12,69,None,J12 - J11A,64,None,Saturday
05/03/2022,0,J11 - J11A,69,None,J11A - J11,64,None,Saturday
05/03/2022,0,J10 - J11,68,None,J11 - J10,63,None,Saturday
05/03/2022,0,J9 - J10,67,None,J10 - J9,67,None,Saturday
05/03/2022,0,J8 -J9,69,None,J9 - J8,63,None,Saturday
05/03/2022,0,J7 - J8,56,None,J8 - J7,50,None,Saturday
05/03/2022,0,J6A -  J7,66,None,J7 - J6A,60,None,Saturday
05/03/2022,0,J6 - J6A,68,None,J6A - J6,70,None,Saturday
05/03/2022,0,J5 - J6,70,None,J6 - J5,70,None,Saturday
05/03/2022,0,J4 - J5,65,None,J5 - J4,70,None,Saturday
05/03/2022,0,J2 - J4,70,None,J4 - J2,65,None,Saturday
05/03/2022,0,J1 - J2,70,None,J2 - J1,57,None,Saturday
05/03/2022,3,J47- J48,70,None,J48 - J47,24,None,Saturday
05/03/2022,3,J46 - J47,70,None,J47 - J46,65,None,Saturday
05/03/2022,3,J45 -J46,68,None,J46 - J45,53,None,Saturday
05/03/2022,3,J43|44 - J45,70,None,J45 - J43|44,43,None,Saturday
05/03/2022,3,J42 - J43|44,70,None,J43|44 - J42,68,None,Saturday
05/03/2022,3,J41 - J42,64,None,J42 - J41,60,None,Saturday
05/03/2022,3,J40 - J41,63,None,J41 - J40,63,None,Saturday
05/03/2022,3,J39- J40,64,None,J40 - J39,45,None,Saturday
05/03/2022,3,J38 - J39,66,None,J39 - J38,29,None,Saturday
05/03/2022,3,J37 - J38,58,None,J38 - J37,36,None,Saturday
05/03/2022,3,J36 - J37,61,None,J37 - J36,29,None,Saturday
05/03/2022,3,J35A - J36,62,None,J36 - J35A,59,None,Saturday
05/03/2022,3,J35 - J35A,63,None,J35A - J35,63,None,Saturday
05/03/2022,3,J34 - J35,66,None,J35 - J34,62,None,Saturday
05/03/2022,3,J33 - J34,59,Incident,J34 - J33,58,None,Saturday
05/03/2022,3,J32 - J33,56,None,J33 - J32,54,None,Saturday
05/03/2022,3,J31 - J32,54,None,J32 - J31,54,None,Saturday
05/03/2022,3,J30 - J31,61,None,J31 - J30,61,None,Saturday
05/03/2022,3,J29A - J30,68,None,J30 - J29A,66,None,Saturday
05/03/2022,3,J29 - J29A,66,None,J29A - J29,67,None,Saturday
05/03/2022,3,J28 - J29,65,Roadworks,J29 - J28,67,None,Saturday
05/03/2022,3,J27 - J28,63,Roadworks,J28 - J27,68,None,Saturday
05/03/2022,3,J26 - J27,63,Roadworks,J27 - J26,47,None,Saturday
05/03/2022,3,J25 - J26,66,None,J26 - J25,47,None,Saturday
05/03/2022,3,J24A -J25,70,None,J25 - J24A,64,None,Saturday
05/03/2022,3,J24 - J24A,65,None,J24A - J24,67,None,Saturday
05/03/2022,3,J23A - J24,54,None,J24 - J23A,67,None,Saturday
05/03/2022,3,J23 - J23A,65,None,J23A - J23,68,None,Saturday
05/03/2022,3,J22 - J23,66,None,J23 - J22,65,None,Saturday
05/03/2022,3,J21A - J22,68,None,J22 - J21A,68,None,Saturday
05/03/2022,3,J21- J21A,69,None,J21A - J21,68,None,Saturday
05/03/2022,3,J20 - J21,66,None,J21 - J20,67,None,Saturday
05/03/2022,3,J19 - J20,53,None,J20 - J19,66,None,Saturday
05/03/2022,3,J18 - J19,26,None,J19 - J18,60,None,Saturday
05/03/2022,3,J17 - J18,68,None,J18 - J17,64,None,Saturday
05/03/2022,3,J16 - J17,67,None,J17 - J16,66,None,Saturday
05/03/2022,3,J15A - J16,65,None,J16 - J15A,66,None,Saturday
05/03/2022,3,J15 - J15A,46,None,J15A - J15,63,None,Saturday
05/03/2022,3,J14 - J15,63,None,J15 - J14,60,None,Saturday
05/03/2022,3,J13 - J14,66,None,J14 - J13,60,None,Saturday
05/03/2022,3,J12 - J13,65,None,J13 - J12,66,Roadworks,Saturday
05/03/2022,3,J11A -  J12,69,None,J12 - J11A,66,None,Saturday
05/03/2022,3,J11 - J11A,68,None,J11A - J11,67,None,Saturday
05/03/2022,3,J10 - J11,70,None,J11 - J10,68,Roadworks,Saturday
05/03/2022,3,J9 - J10,69,None,J10 - J9,64,None,Saturday
05/03/2022,3,J8 -J9,66,None,J9 - J8,65,Roadworks,Saturday
05/03/2022,3,J7 - J8,53,None,J8 - J7,62,None,Saturday
05/03/2022,3,J6A -  J7,63,None,J7 - J6A,62,None,Saturday
05/03/2022,3,J6 - J6A,66,None,J6A - J6,68,None,Saturday
05/03/2022,3,J5 - J6,68,None,J6 - J5,69,None,Saturday
05/03/2022,3,J4 - J5,65,None,J5 - J4,67,None,Saturday
05/03/2022,3,J2 - J4,70,None,J4 - J2,69,None,Saturday
05/03/2022,3,J1 - J2,70,None,J2 - J1,70,None,Saturday
05/03/2022,6,J47- J48,70,None,J48 - J47,70,None,Saturday
05/03/2022,6,J46 - J47,70,None,J47 - J46,70,None,Saturday
05/03/2022,6,J45 -J46,70,None,J46 - J45,70,None,Saturday
05/03/2022,6,J43|44 - J45,70,None,J45 - J43|44,68,Roadworks,Saturday
05/03/2022,6,J42 - J43|44,70,None,J43|44 - J42,70,None,Saturday
05/03/2022,6,J41 - J42,68,None,J42 - J41,70,None,Saturday
05/03/2022,6,J40 - J41,70,None,J41 - J40,70,None,Saturday
05/03/2022,6,J39- J40,70,None,J40 - J39,70,None,Saturday
05/03/2022,6,J38 - J39,70,None,J39 - J38,70,None,Saturday
05/03/2022,6,J37 - J38,60,None,J38 - J37,70,None,Saturday
05/03/2022,6,J36 - J37,69,None,J37 - J36,69,None,Saturday
05/03/2022,6,J35A - J36,70,None,J36 - J35A,65,None,Saturday
05/03/2022,6,J35 - J35A,68,None,J35A - J35,68,None,Saturday
05/03/2022,6,J34 - J35,58,None,J35 - J34,67,None,Saturday
05/03/2022,6,J33 - J34,62,None,J34 - J33,65,None,Saturday
05/03/2022,6,J32 - J33,62,None,J33 - J32,69,None,Saturday
05/03/2022,6,J31 - J32,67,None,J32 - J31,70,None,Saturday
05/03/2022,6,J30 - J31,70,None,J31 - J30,70,None,Saturday
05/03/2022,6,J29A - J30,61,None,J30 - J29A,70,None,Saturday
05/03/2022,6,J29 - J29A,59,None,J29A - J29,67,None,Saturday
05/03/2022,6,J28 - J29,60,None,J29 - J28,69,None,Saturday
05/03/2022,6,J27 - J28,63,None,J28 - J27,70,None,Saturday
05/03/2022,6,J26 - J27,68,None,J27 - J26,70,None,Saturday
05/03/2022,6,J25 - J26,70,None,J26 - J25,70,None,Saturday
05/03/2022,6,J24A -J25,70,None,J25 - J24A,70,None,Saturday
05/03/2022,6,J24 - J24A,70,None,J24A - J24,69,None,Saturday
05/03/2022,6,J23A - J24,70,None,J24 - J23A,70,Roadworks,Saturday
05/03/2022,6,J23 - J23A,68,None,J23A - J23,70,Roadworks,Saturday
05/03/2022,6,J22 - J23,70,None,J23 - J22,70,None,Saturday
05/03/2022,6,J21A - J22,61,None,J22 - J21A,64,None,Saturday
05/03/2022,6,J21- J21A,61,None,J21A - J21,70,Roadworks,Saturday
05/03/2022,6,J20 - J21,70,Roadworks,J21 - J20,62,Roadworks,Saturday
05/03/2022,6,J19 - J20,70,None,J20 - J19,70,None,Saturday
05/03/2022,6,J18 - J19,70,None,J19 - J18,65,None,Saturday
05/03/2022,6,J17 - J18,70,None,J18 - J17,64,None,Saturday
05/03/2022,6,J16 - J17,69,None,J17 - J16,68,None,Saturday
05/03/2022,6,J15A - J16,55,None,J16 - J15A,62,None,Saturday
05/03/2022,6,J15 - J15A,53,None,J15A - J15,31,Roadworks,Saturday
05/03/2022,6,J14 - J15,54,Roadworks,J15 - J14,3,Roadworks,Saturday
05/03/2022,6,J13 - J14,61,Roadworks,J14 - J13,60,Roadworks,Saturday
05/03/2022,6,J12 - J13,64,Roadworks,J13 - J12,64,None,Saturday
05/03/2022,6,J11A -  J12,66,None,J12 - J11A,66,None,Saturday
05/03/2022,6,J11 - J11A,66,None,J11A - J11,58,None,Saturday
05/03/2022,6,J10 - J11,61,None,J11 - J10,63,None,Saturday
05/03/2022,6,J9 - J10,65,None,J10 - J9,63,None,Saturday
05/03/2022,6,J8 -J9,65,None,J9 - J8,60,None,Saturday
05/03/2022,6,J7 - J8,64,None,J8 - J7,55,None,Saturday
05/03/2022,6,J6A -  J7,63,None,J7 - J6A,61,None,Saturday
05/03/2022,6,J6 - J6A,65,None,J6A - J6,68,None,Saturday
05/03/2022,6,J5 - J6,65,None,J6 - J5,68,None,Saturday
05/03/2022,6,J4 - J5,70,Roadworks,J5 - J4,70,None,Saturday
05/03/2022,6,J2 - J4,69,None,J4 - J2,63,None,Saturday
05/03/2022,6,J1 - J2,70,None,J2 - J1,58,None,Saturday
05/03/2022,9,J47- J48,67,None,J48 - J47,24,None,Saturday
05/03/2022,9,J46 - J47,70,None,J47 - J46,67,None,Saturday
05/03/2022,9,J45 -J46,68,None,J46 - J45,64,None,Saturday
05/03/2022,9,J43|44 - J45,67,None,J45 - J43|44,50,None,Saturday
05/03/2022,9,J42 - J43|44,68,Roadworks,J43|44 - J42,70,None,Saturday
05/03/2022,9,J41 - J42,66,Roadworks,J42 - J41,62,Roadworks,Saturday
05/03/2022,9,J40 - J41,53,None,J41 - J40,60,Roadworks,Saturday
05/03/2022,9,J39- J40,61,None,J40 - J39,50,None,Saturday
05/03/2022,9,J38 - J39,61,None,J39 - J38,44,None,Saturday
05/03/2022,9,J37 - J38,58,None,J38 - J37,46,None,Saturday
05/03/2022,9,J36 - J37,60,None,J37 - J36,44,None,Saturday
05/03/2022,9,J35A - J36,65,None,J36 - J35A,57,None,Saturday
05/03/2022,9,J35 - J35A,63,None,J35A - J35,62,None,Saturday
05/03/2022,9,J34 - J35,62,None,J35 - J34,63,None,Saturday
